kernel_radius,b,c,h,w,max_fn_sec,max_fn_value,luca_fn_sec,luca_fn_value
2,16,128,64,64,,,0.012956505000033758,0.038543701171875
2,16,128,128,128,,,0.05103311499999563,0.03924560546875
2,32,4,4,4,,,0.0006908079999448091,0.0214080810546875
2,32,4,8,8,,,0.0006605170000284488,0.030517578125
2,32,4,16,16,,,0.0006860820000156309,0.03326416015625
2,32,4,32,32,,,0.0006782970000358546,0.036407470703125
2,32,4,64,64,,,0.0007107789999736269,0.038543701171875
2,32,4,128,128,,,0.00083474199993816,0.038970947265625
2,32,8,4,4,,,0.0006275029999187609,0.0188140869140625
2,32,8,8,8,,,0.0006314460000567124,0.02801513671875
2,32,8,16,16,,,0.0006618410000100994,0.034698486328125
2,32,8,32,32,,,0.0006933619999927032,0.037139892578125
2,32,8,64,64,,,0.0008040349999873797,0.03851318359375
2,32,8,128,128,,,0.0015415069999562547,0.039459228515625
2,32,16,4,4,,,0.0006178859999863562,0.0186920166015625
2,32,16,8,8,,,0.0006885190000502917,0.0299224853515625
2,32,16,16,16,,,0.0006822999999940293,0.03448486328125
2,32,16,32,32,,,0.0007702850000441686,0.037445068359375
2,32,16,64,64,,,0.001153756999997313,0.038604736328125
2,32,16,128,128,,,0.0030967569999802436,0.03924560546875
2,32,32,4,4,,,0.0006732709999823783,0.0216827392578125
2,32,32,8,8,,,0.0007114669999737089,0.02813720703125
2,32,32,16,16,,,0.0007528250000632397,0.03411865234375
2,32,32,32,32,,,0.0010985200000277473,0.03692626953125
2,32,32,64,64,,,0.002595658000018375,0.0384521484375
2,32,32,128,128,,,0.008498074000044653,0.039398193359375
2,32,64,4,4,,,0.0007122460000346109,0.01959228515625
2,32,64,8,8,,,0.0008269709999240149,0.028076171875
2,32,64,16,16,,,0.0010739790000116045,0.0340576171875
2,32,64,32,32,,,0.0022173259999362926,0.037078857421875
2,32,64,64,64,,,0.00732923300006405,0.03857421875
2,32,64,128,128,,,0.027920181000013145,0.039276123046875
2,32,128,4,4,,,0.0007723080000232585,0.0195465087890625
